,Unnamed: 0,school_name,address,score,district,grade,lat,long
939,939,Bright Futures CDC,"P.O. Box 11591, Houston, TX 77293",,Private,PK-2,29.8699072,-95.32986749999999
940,940,Northland Christian Elementary School,"2700 F M 1960 W, Houston, TX 77068",,Private,K-5,30.0048024,-95.47095159999999
941,941,Houston Learning Academy - North Campus,"13029 Champions Drive, Houston, TX 77069",,Private,12,29.974742,-95.52651700000001
942,942,Grant Rd Daycare & Kindergarten,"9514 Grant Road, Houston, TX 77070",,Private,PK-K,29.9672872,-95.5597622
943,943,Lakewood Montessori School,"12127 Malcomson Road, Houston, TX 77070",,Private,PK,29.9960452,-95.6057246
944,944,Trinity Christian Academy,"P.O. Box 690085, Houston, TX 77269",,Private,K-8,29.95996999999999,-95.5587259
945,945,Greystone House,"7554 Farm-to-Market 1960 Road West, Houston, TX 77070",,Private,PK-K,29.9640513,-95.5427613
946,946,Sweetwater Christian School,"350 Century Plaza Dr, Houston, TX 77073",,Private,"PK-2, 7-12",29.9851,-95.418422
947,947,Montessori New Dawn,"2108 Harold, Houston, TX 77098",,Private,PK-K,29.740884,-95.41104
948,948,St. Stephen Christian Academy,"170 Rittenhouse, Houston, TX 77076",,Private,PK-K,29.8640322,-95.3785892
949,949,Red Apple Private School,"7605 Bissonnet Street, Houston, TX 77074",,Private,PK-K,29.6829368,-95.51547719999999
950,950,Five Star Montessori School,"18200 Kingsland Blvd, Houston, TX 77094",,Private,PK-K,29.7768015,-95.6900252
951,951,Innovative Montessori School,"12280 Westheimer, Houston, TX 77077",,Private,PK-1,29.7372243,-95.5968189
952,952,Robert M Beren Academy,"11333 Cliffwood Dr, Houston, TX 77035",,Private,K-12,29.6540604,-95.45236229999999
953,953,Academy of Classical Education,"12280 Westheimer Road # 12a, Houston, TX 77077",,Private,K-8,29.7372243,-95.5968189
954,954,Memorial Christian Academy,"1315 S Dairy Ashford Street, Houston, TX 77077",,Private,PK-6,29.7566955,-95.6051354
955,955,Westside Montessori School,"13555 Briar Forest Drive, Houston, TX 77077",,Private,PK-5,29.7550685,-95.6287531
956,956,Memorial Private High School,"14333 Fern St, Houston, TX 77079",,Private,6-12,29.7702006,-95.59768989999999
957,957,Westlake Child Development Center,"540 Westlake Park Boulevard, Houston, TX 77079",,Private,PK-K,29.779529,-95.6316729
958,958,Bear Creek United Methodist Church School,"16000 Rippling Water Drive, Houston, TX 77084",,Private,PK-K,29.8474949,-95.6422118
959,959,Freeman Kids Academy,"7055 S Hwy 6, Houston, TX 77083",,Private,PK-K,29.7006253,-95.6438316
960,960,Inwood Academy & CCC,"4646 Victory Drive, Houston, TX 77088",,Private,PK-1,29.8669936,-95.4735228
961,961,The Children's Greenhouse,"2503 Albans, Houston, TX 77005",,Private,PK-K,29.723647,-95.416921
962,962,Montessori Preschool @ Copperfield,"8007 Queenston Boulevard, Houston, TX 77095",,Private,PK-K,29.8961154,-95.6689686
963,963,Southbelt Country Meadows Mont,"10904 Scarsdale Blvd # 225, Houston, TX 77089",,Private,PK-K,29.5856541,-95.2112641
964,964,Champions Christian Academy,"2105 Cypress Landing, Houston, TX 77090",,Private,PK-K,30.0024485,-95.45746369999999
965,965,British International School of Houston,"2203 N. Westgreen Blvd., Houston, TX 77092",,Private,PK-12,29.7993803,-95.7372292
966,966,St. Martins Children Center,"9550 Bellaire Blvd, Houston, TX 77036",,Private,PK-K,29.7058436,-95.5505874
967,967,First Baptist Academy Houston,"7450 Memorial Woods Drive, Houston, TX 77024",,Private,PK-8,29.7822066,-95.45935879999999
968,968,Sandcastle Montessori Academy,"15226 West Rd, Houston, TX 77095",,Private,PK-K,29.90322,-95.634919
969,969,St Stephen's Episcopal School,"1800 Sul Ross Street, Houston, TX 77098",,Private,PK-12,29.7380836,-95.404882
970,970,Creative Connections,"9302 Wilcrest Drive, Houston, TX 77099",,Private,PK,29.6771811,-95.57122539999999
971,971,Fort Bend Montessori School,"12500 West Bellfort Avenue, Houston, TX 77099",,Private,PK-1,29.66120879999999,-95.6003913
972,972,"Precious Jewels Alpha Learning Center, LLC","2301 Main Street, Houston, TX 77002",,Private,PK-6,29.7468714,-95.37249419999999
973,973,Beautiful Savior Lutheran PS - Kindergarten,"161 West Rd, Houston, TX 77037",,Private,PK-K,29.9143413,-95.4094214
974,974,Christ Lutheran Early Childhood,"6603 Uvalde, Houston, TX 77049",,Private,PK-K,29.8196566,-95.18346799999999
975,975,Christ Memorial Lutheran Early Childhood Learning,"14200 Memorial Drive, Houston, TX 77079",,Private,PK-K,29.7708721,-95.5941338
976,976,Clear Lake Montessori,"2486 Falcon Pass, Houston, TX 77062",,Private,PK-4,29.57442,-95.11076949999999
977,977,The Briarwood School,"12207 Whittington, Houston, TX 77077",,Private,1-12,29.747049,-95.59559190000002
978,978,First Christian Academy - Southbelt Campus,"10950 Highland Meadow Village, Houston, TX 77089",,Private,PK-12,29.5896025,-95.21604289999999
979,979,The Goddard School - Houston (The Greater Heights),"777 West 23rd Street, Houston, TX 77008",,Private,PK-K,29.8071579,-95.41182739999999
980,980,D Unique School Learning Center,"8644 Richmond Avenue, Houston, TX 77063",,Private,PK-K,29.7296024,-95.5164123
981,981,Academic Behavior Center East,"7703 South Loop East, Houston, TX 77012",,Public district,K-12,29.6994354,-95.2843626
982,982,Academic Behavior Center West,"7800 Westglen Drive, Houston, TX 77063",,Public district,K-12,29.7250854,-95.5031303
983,983,Stephanie Cravens Early Childhood,"13210 Tidwell Road, Houston, TX 77044",,Public district,PK-K,29.8515786,-95.1998529
984,984,Stanberry Home High School,"8800 W Sam Houston Pkwy #220, Houston, TX 77099",,Private,9-12,29.6831721,-95.5616022
985,985,Halpin Early Childhood Center,"10901 Sandpiper Drive, Houston, TX 77096",,Public district,PK-K,29.6622068,-95.50267819999999
986,986,Liberty High School,"6400 Northwest Freeway, Houston, TX 77040",,Public charter,12,29.8550921,-95.51574250000002
987,987,Energized For Excellence Academy E,"7419 Ashcroft Drive, Houston, TX 77081",,Public charter,PK,29.69773,-95.490234
988,988,Farias Early Childhood Center,"515 East Rittenhouse Street, Houston, TX 77076",,Public district,PK,29.865121,-95.392265
989,989,Mistral Center For Early Childhood,"6203 Jessamine Street, Houston, TX 77081",,Public district,PK-K,29.7012945,-95.4915374
990,990,King Early Childhood Center,"3930 West Fuqua Street, Houston, TX 77045",,Public district,PK,29.61395899999999,-95.43605420000002
991,991,Laurenzo Early Childhood Center,"205 North Delmar Street, Houston, TX 77011",,Public district,PK-K,29.7463982,-95.3197601
992,992,Young Learners,"8432 Bissonnet Street, Houston, TX 77074",,Public charter,PK-2,29.678406,-95.52548
993,993,Torah Day School,"10900 Fondren Road, Houston, TX 77096",,Private,PK-8,29.66086069999999,-95.5089275
994,994,First Steps Montessori School,"2450 River Oaks Boulevard, Houston, TX 77019",,Private,PK-K,29.7426266,-95.4270384
995,995,Holy Trinity Episcopal School,"11810 Lockwood Road, Houston, TX 77044",,Private,PK-12,29.894726,-95.20875
996,996,Iman Academy - Southeast,"10929 Almeda Genoa Rd, Houston, TX 77034",,Private,K-10,29.6244688,-95.2192172
997,997,Northeast Christian School,"7300 1/2 Langley Rd, Houston, TX 77016",,Private,PK-1,29.8667485,-95.29708
998,998,Our Redeemer Lutheran North School,"215 Rittenhouse Street, Houston, TX 77076",,Private,6-12,29.8652295,-95.3753098
999,999,Montessori Morning Glory School,"737 Bunker Hill Road, Houston, TX 77024",,Private,PK-K,29.77502149999999,-95.53200079999999
1000,1000,All God's Children Day Care,"13833 Stancliff St, Houston, TX 77045",,Private,PK-3,29.625722,-95.453457
1001,1001,Mothercare Infant & Toddler LC,"7343 Synott Rd, Houston, TX 77083",,Private,PK-K,29.6971687,-95.61423169999999
1002,1002,Educare Learning Center,"6113 Langley Road, Houston, TX 77016",,Private,PK-K,29.867142,-95.303541
1003,1003,Interfaith Christian Academy,"602 Fairmont Pkwy, Houston, TX 77504",,Private,PK-K,29.6507826,-95.20424829999999
1004,1004,Paratus Classical Academy,"1610 Campbell Rd, Houston, TX 77055",,Private,PK-9,29.79891499999999,-95.51302799999999
1005,1005,St. Paul United Methodist School,"5400 Fanner, Houston, TX 77004",,Private,PK-K,N/A,N/A
1006,1006,Houston Outdoor Learning Academy,"2731 Houston Avenue, Houston, TX 77009",,Private,6-11,29.78214639999999,-95.37222709999999
1007,1007,Parkview Baptist School,"4151 Southwest Freeway, Houston, TX 77027",,Private,n/a,29.7281093,-95.4441963
1008,1008,Epiphany Lutheran Church School,"14423 West Rd, Houston, TX 77041",,Private,PK-8,29.8982718,-95.6192978
1009,1009,Arrow-Champions Academy,"2113 Cypress Landing Drive, Houston, TX 77090",,Public charter,K-6,30.0026697,-95.45835869999999
1010,1010,Bayside Montessori School,"901 Oakgrove, Houston, TX 70058",,Private,PK-7,29.5490476,-95.11193349999999
1011,1011,Kardia Christian Academy,"10555 Spring Cypress Road, Houston, TX 77070",,Private,PK-5,30.0134917,-95.58007429999999
1012,1012,Early Discovery Montessori School,"15985 Westheimer Road, Houston, TX 77082",,Private,PK-1,29.7222702,-95.6666887
1013,1013,Brookhollow Christian Academy,"5725 Queenston Boulevard, Houston, TX 77084",,Private,PK-2,29.8566284,-95.67059689999999
1014,1014,Primrose School-Copperfield,"15550 Ridge Park Drive, Houston, TX 77095",,Private,PK,29.8870366,-95.6424328
1015,1015,Houston Preparatory Academy,"2620 S Shepherd Dr, Houston, TX 77098",,Private,6-11,29.7412619,-95.4110413
1016,1016,Woodland Acres Christian School,"12338 Coulson St, Houston, TX 77015",,Private,"PK, 1-6, 9-12",29.7621169,-95.21931819999999
1017,1017,River Oaks Academy,"10600 Richmond Avenue, Houston, TX 77042",,Private,3-12,29.7284532,-95.5631646
1018,1018,Pines Presbyterian Preschool,"12751 Kimberley Lane, Houston, TX 77024",,Private,PK-K,29.77506409999999,-95.5591805
1019,1019,St Bernadette Pre-School,"15500 El Camino, Houston, TX 77062",,Private,PK,29.5678798,-95.1332315
1020,1020,Something Special,"9602 Fulton Street, Houston, TX 77076",,Private,PK,29.8467343,-95.3779301
1021,1021,Apple Tree School,"17127 Red Oak Drive, Houston, TX 77090",,Private,PK-3,30.0196131,-95.44629049999999
1022,1022,Small Planet Pre-School,"1515 Elton Street, Houston, TX 77034",,Private,PK,29.6495477,-95.24690439999999
1023,1023,St Johns Lower School,"2401 Claremont Lane, Houston, TX 77019",,Private,K-12,29.74276429999999,-95.429294
1024,1024,Gloria Dei Early Childhood Ministries,"18220 Upper Bay Road, Houston, TX 77058",,Private,PK-K,29.5477532,-95.0894555
1025,1025,The Gateway Academy,"3721 Dacoma Street, Houston, TX 77092",,Private,7-12,29.8089073,-95.4456258
1026,1026,Reach Charter School,"520 Mercury Drive, Houston, TX 77013",,Public charter,11-12,29.7794022,-95.2489387
1027,1027,Texas Serenity Academy,"530 North Sam Houston Parkway East, Houston, TX 77060",,Public charter,K-12,29.9378153,-95.3907086
1028,1028,ABC Home Day Care,"5703 Brookhollow Pine, Houston, TX 77084",,Private,PK,29.8599745,-95.6695194
1029,1029,Vistas High School,"12550 Bammel North Houston Road, Houston, TX 77066",,Public district,9-12,29.9612335,-95.4970276
1030,1030,Tsu Charter Lab School,"3100 Cleburne Street, Houston, TX 77004",,Public charter,PK-2,29.7223299,-95.3597786
1031,1031,The Rhodes School,"12822 Robert E Lee Road, Houston, TX 77044",,Public charter,PK-2,29.841581,-95.20246399999999
1032,1032,Girls & Boys Prep Academy Middle,"8282 Bissonnet Street, Houston, TX 77074",,Public charter,6-8,29.6793675,-95.5253932
1033,1033,Kujawa Ec/Pre-K Center,"7111 Fallbrook Drive, Houston, TX 77086",,Public district,PK,29.9249241,-95.4956835
1034,1034,Houston Learning Academy-Central Campus,"6101 S. Rice Ave #101, Houston, TX 77081",,Private,9-12,29.7146329,-95.46803829999999
1035,1035,Bethel Christian Academy,"1020 Fm 1960 E, Houston, TX 77073",,Private,K-12,30.0165907,-95.4466145
1036,1036,Trinity Classical School of Houston,"7941 Katy Freeway #110, Houston, TX 77024",,Private,PK-9,29.7828735,-95.4760209
1037,1037,Goudeau Accelerated Preparatory Academy,"11410 Hall Road, Houston, TX 77089",,Private,PK-4,29.5958209,-95.2283209
1038,1038,Greenwood Christian School,"12135 Mighty Oak Drive, Houston, TX 77066",,Private,PK-K,29.9703691,-95.5014956
1039,1039,Innovative Montessori School,"12280 Westheimer Road, Houston, TX 77077",,Private,PK-K,29.7372243,-95.5968189
1040,1040,North Houston Baptist School,"706 Cather Street, Houston, TX 77076",,Private,1-10,29.8511362,-95.3889011
1041,1041,First Start Learning Center,"11723 South Kirkwood Road, Houston, TX 77099",,Private,PK,29.654071,-95.5822594
1042,1042,Dav Montessori School,"14375 Schiller Road, Houston, TX 77082",,Private,PK-1,29.7180331,-95.64132169999999
1043,1043,Little Yorkers Montessori School,"13233 West Little York Road, Houston, TX 77041",,Private,PK-K,29.8626766,-95.60895909999999
1044,1044,St Christopher's Day School,"1656 Blalock Road, Houston, TX 77080",,Private,PK,29.8028525,-95.52405279999999
1045,1045,Montessori Childrens House,"1901 Norfolk Street, Houston, TX 77098",,Private,PK-K,29.7324114,-95.4071931
1046,1046,St Nicholas School Ii,"1920 North Braeswood Boulevard, Houston, TX 77030",,Private,PK-8,29.701717,-95.4075289
1047,1047,Montessori New Dawn,"2108 Harold Street, Houston, TX 77098",,Private,PK-K,29.740884,-95.41104
1048,1048,Yellowstone Academy,"3000 Trulley Street, Houston, TX 77004",,Private,PK-8,29.73747899999999,-95.3557768
1049,1049,Beresford School,"2501 W Holcombe Blvd, Houston, TX 77030",,Private,"PK, 1, 4, 7-12",29.7057809,-95.41674239999999
1050,1050,A Special Kind of Tender Loving Care,"604 Roberts Street, Houston, TX 77003",,Private,4,29.7478737,-95.34326039999999
1051,1051,ARC Christian Academy,"618 Baca Street, Houston, TX 77013",,Private,n/a,29.777832,-95.238545
1052,1052,CEP Hisd Partnership School,"7055 Beechnut Street, Houston, TX 77074",,Private,n/a,29.6911801,-95.50758669999999
1053,1053,Southwest Christian Academy,"7400 Eldridge Pkwy, Houston, TX 77083",,Private,n/a,29.6978949,-95.6239583
1054,1054,St. Martins Children Center,"9550 Bellaire Blvd, Houston, TX 77036",,Private,PK-K,29.7058436,-95.5505874
1055,1055,Clear Lake Community Lab School,"979 Reseda Drive, Houston, TX 77062",,Private,PK,29.56164799999999,-95.12768299999999
1056,1056,Westbury Christian Upper School,"10420 Hillcroft St, Houston, TX 77096",,Private,7-12,29.6678778,-95.493015
1057,1057,The Harris School,"6210 Rookin Street, Houston, TX 77006",,Private,PK-8,29.7125284,-95.49776870000001
1058,1058,Lutheran South Academy- Lower School,"12554 Ryewater Dr, Houston, TX 77089",,Private,3-8,29.5852926,-95.1900749
1059,1059,Kids Are Precious Day Care,"12775 Medfield Drive, Houston, TX 77082",,Private,PK,29.7170028,-95.6097484
1060,1060,Beatrice Mayes Institute,"5724 Calhoun Rd, Houston, TX 77021",,Private,K-8,29.702734,-95.346758
1061,1061,Chatterbox 2 Day Care,"15628 Garrett Road, Houston, TX 77044",,Private,PK-K,29.88315429999999,-95.1402458
1062,1062,Japanese Educational Institute,"12651 Briar Forest Drive, Houston, TX 77077",,Private,K-12,29.7535607,-95.6073217
1063,1063,Bright Horizons Child Care Center,"1001 McKinney Street #170, Houston, TX 77002",,Private,PK,29.7568357,-95.3643238
1064,1064,West Chase Academy,"10085 Westpark Drive, Houston, TX 77042",,Private,PK,29.7224851,-95.54490310000001
1065,1065,Jp Morgan Chase Back-Up Center,"1010 Witte Road, Houston, TX 77055",,Private,PK,29.7851904,-95.53990329999999
1066,1066,Aquanette 's Small Wonder's,"10158 Scotsbrook Dr, Houston, TX 77038",,Private,PK,29.9173196,-95.4351318
1067,1067,Spring Branch Kindercare,"10170 Emnora Lane, Houston, TX 77080",,Private,PK,29.8156432,-95.54354400000001
1068,1068,Jacinto City Pre-School,"1025 Oates Road, Houston, TX 77029",,Private,PK,29.7698109,-95.25093299999999
1069,1069,Grace Presbyterian Mdo Child Care Center,"10221 Ella Lee Lane, Houston, TX 77042",,Private,PK,29.73962199999999,-95.554177
1070,1070,Lackey's Kindergarten & Day Care,"1030 W Donovan St, Houston, TX 77091",,Private,PK,29.8445336,-95.42268539999999
1071,1071,Debra Johnson's Child Care Center,"10302 Green Valley Lane, Houston, TX 77064",,Private,PK,29.9145759,-95.57238129999999
1072,1072,Mt Olive Luth Early Chldhd Center,"10310 Scarsdale Boulevard, Houston, TX 77089",,Private,PK,29.57929859999999,-95.21884639999999
1073,1073,First 3 Stepps,"1037 West 15th 1/2 Street, Houston, TX 77008",,Private,PK,29.79886819999999,-95.417317
1074,1074,Westland YMCA,"10402 Fondren Rd, Houston, TX 77096",,Private,PK,29.6693105,-95.5093844
1075,1075,Tiger Trail Child Care Center,"10406 Tiger Trl, Houston, TX 77043",,Private,PK,29.8099295,-95.5517812
1076,1076,Fay School,"105 N Post Oak Ln, Houston, TX 77024",,Private,PK,29.7679957,-95.45793309999999
1077,1077,Nadene's Academy Pre-School,"10519 Grant Rd, Houston, TX 77070",,Private,PK,29.9668214,-95.57691369999999
1078,1078,Excelsior Learning Academy,"10540 South Post Oak Road, Houston, TX 77035",,Private,PK,29.6663927,-95.4639041
1079,1079,Mount Calvary Lutheran Day Care,"1055 W Tidwell Rd, Houston, TX 77091",,Private,PK,29.8461103,-95.42759219999999
1080,1080,Windwood Adventure School,"10555 Spring Cyress Rd, Houston, TX 77070",,Private,PK,30.0134917,-95.58007429999999
1081,1081,Pathway To Learning 1,"10625 A Veterans Mem, Houston, TX 77038",,Private,PK,29.9332312,-95.45758289999999
1082,1082,Pathway To Learning Pre-School,"10625 Veterans Memorial, Houston, TX 77038",,Private,PK,29.9332312,-95.45758289999999
1083,1083,Clay Road Ymca,"10655 Clay Road, Houston, TX 77043",,Private,PK,29.831146,-95.5542794
1084,1084,Gessner Child Care & Learning Center,"10704 South Gessner Road, Houston, TX 77071",,Private,PK,29.6637067,-95.5284655
1085,1085,Kids R Kids 4,"10708 Ranchstone Drive, Houston, TX 77064",,Private,PK,29.9104822,-95.5796178
1086,1086,Millridge Kindercare,"10711 Millridge North Drive, Houston, TX 77070",,Private,PK,29.9544151,-95.5814669
1087,1087,Career-Technology Child Care,"10726 Mesa Drive, Houston, TX 77078",,Private,PK,29.866833,-95.25983839999999
1088,1088,Sand & Sand Day Care,"10734 Sherburne Dr, Houston, TX 77072",,Private,PK,29.714425,-95.569687
1089,1089,America's Choice Day Care,"10792 Bellaire Boulevard, Houston, TX 77072",,Private,PK,29.7043591,-95.5679758
1090,1090,Dome City Christian Child Development Center,"10800 Scott St, Houston, TX 77047",,Private,PK,29.6421029,-95.36935590000002
1091,1091,Gessner Kiddie Kollege,"10826 South Gessner Road, Houston, TX 77071",,Private,PK-K,29.6618547,-95.52894169999999
1092,1092,Kidz Come 1st Dc & Learning Center,"10863 Kirkfair Drive, Houston, TX 77089",,Private,PK,29.5982433,-95.2314203
1093,1093,Star Kids,"10950 Bissonnet Street, Houston, TX 77099",,Private,PK,29.674595,-95.57277719999999
1094,1094,Kings Kids Academy,"Po Box 750971, Houston, TX 77275",,Private,PK,29.6274954,-95.23939759999999
1095,1095,La Rochelle Academy,"10912 So Postoak, Houston, TX 77035",,Private,PK,29.6611354,-95.4648487
1096,1096,Pinwheels Children's Center,"10950 Briar Forest Drive, Houston, TX 77042",,Private,PK,29.7483972,-95.5681815
1097,1097,St. Luke's Pre-School Learning Center,"11011 Hall Rd, Houston, TX 77089",,Private,PK,29.592455,-95.2332277
1098,1098,T & D Day Care,"11023 Ledford Lane, Houston, TX 77016",,Private,PK,29.8761583,-95.28609519999999
1099,1099,Starting Point Childrens Center,"11025 Ranchstone Drive, Houston, TX 77064",,Private,PK,29.9127788,-95.5832396
1100,1100,Childrens Club Academy,"1106 Greens Pkwy, Houston, TX 77067",,Private,PK,29.9425015,-95.437292
1101,1101,Usa Karate,"11101 Resource Parkway, Houston, TX 77089",,Private,PK,29.5878687,-95.20771330000001
1102,1102,Allandess Early Education Center,"11103 Bradford Way Drive, Houston, TX 77075",,Private,PK,29.6038866,-95.253894
1103,1103,Candyland Ii Day School,"11110 Veterans Memorial Drive, Houston, TX 77067",,Private,PK,29.9434642,-95.46405790000001
1104,1104,Boniuk Early Childhood Center,"1120 North Dairy Ashford Road, Houston, TX 77079",,Private,PK,29.7843104,-95.60642059999999
1105,1105,Steeplecrest Child Care,"11202 Steeplecrest Drive, Houston, TX 77065",,Private,PK,29.9125455,-95.5871342
1106,1106,All Stars Child Care,"11214 Plainfield Street, Houston, TX 77031",,Private,PK,29.6567914,-95.5428417
1107,1107,Ej's Almost Home,"11235 Angelique Drive, Houston, TX 77065",,Private,PK,29.9380361,-95.6258532
1108,1108,Light Christian Academy,"11249 Crown Park Dr, Houston, TX 77067",,Private,PK,29.944368,-95.4473105
1109,1109,Lakewood Little People,"11330 Louetta Road, Houston, TX 77070",,Private,PK,29.997951,-95.588826
1110,1110,Fondren Southwest Academy,"11340 Fondren Rd, Houston, TX 77035",,Private,PK,29.65475219999999,-95.5097491
1111,1111,Downtown Ymca A/S Pgrm-Boone,"1600 Louisiana Street, Houston, TX 77002",,Private,PK,29.7540604,-95.3717966
1112,1112,Victory Academy,"11420 Cutten Rd, Houston, TX 77066",,Private,PK,29.947117,-95.5176102
1113,1113,Cy Fair Isd Falcon Child Care Center,"11430 Falcon Road, Houston, TX 77064",,Private,PK,29.9364179,-95.56729930000002
1114,1114,Kid's Are People Too,"11430 West Road, Houston, TX 77065",,Private,PK,29.9072765,-95.59277
1115,1115,Children's World Learning Center 358,"11522 Harwin Dr, Houston, TX 77072",,Private,PK,29.7157182,-95.57668559999999
1116,1116,Ms Janets Children Of The Fut,"11590 Hughes Road, Houston, TX 77089",,Private,PK,29.5996399,-95.2150879
1117,1117,Perfection Child Care,"11609 Alief Clodine, Houston, TX 77082",,Private,PK,29.71551599999999,-95.582201
1118,1118,Yellow School Presbyterian Ch Child Care Center,"11612 Memorial Drive, Houston, TX 77024",,Private,PK,29.753415,-95.5253726
1119,1119,Mount Houston Head Start,"11703 Eastex Freeway, Houston, TX 77039",,Private,PK,29.8921833,-95.3200514
1120,1120,Memorial Dr Christian Chldrn's Prog,"11750 Memorial Drive, Houston, TX 77024",,Private,PK,29.7548314,-95.52903789999999
1121,1121,La Petite Academy,"11803 Briar Forest Drive, Houston, TX 77077",,Private,PK,29.7473736,-95.5874673
1122,1122,America's Choice Children Center,"11855 Bissonnet Street, Houston, TX 77099",,Private,PK,29.6743568,-95.5850724
1123,1123,Children Today Day Care,"2303 West Tidwell Road #2103, Houston, TX 77091",,Private,PK,29.8452898,-95.4457628
1124,1124,Precious Promise,"11910 Walters Rd, Houston, TX 77067",,Private,PK,29.9575201,-95.4643782
1125,1125,K I T Z Montessori Learning Center,"11911 M L King Blvd 7160, Houston, TX 77048",,Private,PK,29.6307962,-95.337288
1126,1126,Picket Fence,"11915 Trickey Rd, Houston, TX 77067",,Private,PK,29.9589768,-95.4456072
1127,1127,Bright Futures,"Po Box 11591, Houston, TX 77293",,Private,PK,29.8699072,-95.32986749999999
1128,1128,Beamer Road Kindercare,"12002 Beamer Road, Houston, TX 77089",,Private,PK,29.59494329999999,-95.22605960000001
1129,1129,Kidz Academy,"12010 Bammel N Houston, Houston, TX 77066",,Private,PK,29.9527314,-95.49735229999999
1130,1130,Terrace Methodist Ch Big Little School,"1203 Wirt Road, Houston, TX 77055",,Private,PK,29.78942,-95.48567469999999
1131,1131,Lone Star Kids Academy,"12035 De Forrest St, Houston, TX 77066",,Private,PK,29.9727989,-95.495395
1132,1132,Stay And Play Day Care Center,"1206 Aldine Bender Road, Houston, TX 77032",,Private,PK,29.9324459,-95.3682054
1133,1133,Owens Learning Center,"1207 Dolly Wright St, Houston, TX 77088",,Private,PK,29.8669651,-95.4314407
1134,1134,Ilm Academy Day Care,"1209 Conrad Sauer Dr, Houston, TX 77043",,Private,PK,29.789944,-95.5492414
1135,1135,Kinsmen Lutheran Play Pre-School,"12100 Champion Forest Drive, Houston, TX 77066",,Private,PK,29.9674827,-95.50623709999999
1136,1136,Spring Branch Presbyterian Learning Center,"1215 Campbell Road, Houston, TX 77055",,Private,PK,29.7891282,-95.5143047
1137,1137,Kids Town Academy,"15706 Danforth Way, Houston, TX 77053",,Private,PK,29.6762222,-95.6291277
1138,1138,Learn & Play Child Development,"12283 Veterans Memeorial, Houston, TX 77067",,Private,PK,29.965118,-95.48167699999999
1139,1139,Learn-N-Play Day Care,"12283a Veterans Meml Dr, Houston, TX 77067",,Private,PK,29.965118,-95.48167699999999
1140,1140,Glendale Baptist Pre-School,"12338 Coulson St, Houston, TX 77015",,Private,PK,29.7621169,-95.21931819999999
1141,1141,Northwest Ymca,"1234 West 34th Street, Houston, TX 77018",,Private,PK,29.8180476,-95.4226824
1142,1142,Imani Pre-School Young Chldrn,"12401 South Post Oak Road, Houston, TX 77045",,Private,PK-K,29.6456797,-95.4626802
1143,1143,First Class Child Development Center,"1250 Clear Lake City Boulevard, Houston, TX 77062",,Private,PK,29.5820205,-95.15175219999999
1144,1144,Fort Bend Montessori School,"12500 West Bellfort Avenue, Houston, TX 77099",,Private,PK-K,29.66120879999999,-95.6003913
1145,1145,Brentwood Children's Academy,"12511 Steeple Way Boulevard, Houston, TX 77065",,Private,PK,29.9036029,-95.5871138
1146,1146,Sephardic Gan Torat Emet,"9730 Hillcroft Street, Houston, TX 77096",,Private,PK-K,29.6742904,-95.4945458
1147,1147,Holy Spirit Chld Enr Center,"12535 Perthshire Road, Houston, TX 77024",,Private,PK,29.7731965,-95.55202369999999
1148,1148,New Beginnings,"12602 Hillcroft St, Houston, TX 77035",,Private,PK,29.6382077,-95.4936398
1149,1149,Helen Mott Group Home,"12603 Ponder Ln, Houston, TX 77039",,Private,PK,29.9058329,-95.32721149999999
1150,1150,Creative Child Development Center,"12605 Bissonnet Street, Houston, TX 77099",,Private,PK,29.6763112,-95.5997986
1151,1151,Kid's Palace Day Care,"12631 British Knoll Ct, Houston, TX 77014",,Private,PK,29.9690331,-95.4578923
1152,1152,Luv N Care,"12913 Almeda Genoa Road, Houston, TX 77034",,Private,PK,29.6234826,-95.2002809
1153,1153,Sheffield Head Start,"1300 Sheffield Boulevard, Houston, TX 77015",,Private,PK,29.7670399,-95.20749649999999
1154,1154,Lamb School,"13000 Jones Road, Houston, TX 77070",,Private,PK,29.9615951,-95.5876474
1155,1155,Doris Gardner Ratliff Cdc,"Landmark Drive, Houston, TX 77045",,Private,PK,29.6356049,-95.4346753
1156,1156,Gamble's Day Care,"1314 Homer St, Houston, TX 77091",,Private,PK,29.8560738,-95.4320535
1157,1157,Kingdom Kids Creative Learning,"1315 South Dairy Ashford Road, Houston, TX 77077",,Private,PK,29.7566955,-95.6051354
1158,1158,Trinity Lutheran Childrens Center,"1316 Washington Avenue, Houston, TX 77002",,Private,PK,29.7681135,-95.3712427
1159,1159,Ark Children's Center,"1318 Antoine Dr, Houston, TX 77055",,Private,PK,29.79362399999999,-95.475205
1160,1160,Cottonwood School,"13180 Westpark Drive #109, Houston, TX 77082",,Private,PK-K,29.7217125,-95.61876149999999
1161,1161,Five Star Montessori,"13260 Forkland Drive, Houston, TX 77077",,Private,PK,29.7601125,-95.6222567
1162,1162,Fairhaven Day School,"1330 North Gessner Road, Houston, TX 77055",,Private,PK,29.793235,-95.54415689999999
1163,1163,Hearts Home Early Learning Center,"1331 South Voss Road, Houston, TX 77057",,Private,PK,29.7542528,-95.4997767
1164,1164,Kingdom Kids Day Care,"13334 Wallisville Road, Houston, TX 77049",,Private,PK-K,29.8052562,-95.2076134
